timestamp,event_type,message
2025-08-11 10:26:47,DETECTION,Frame 616 - 5 objek
2025-08-11 10:26:48,DETECTION,Frame 624 - 6 objek
2025-08-11 10:26:48,DETECTION,Frame 632 - 7 objek
2025-08-11 10:26:49,DETECTION,Frame 640 - 6 objek
2025-08-11 10:26:49,DETECTION,Frame 648 - 6 objek
2025-08-11 10:26:50,DETECTION,Frame 656 - 4 objek
2025-08-11 10:26:50,DETECTION,Frame 664 - 4 objek
2025-08-11 10:26:51,DETECTION,Frame 672 - 5 objek
2025-08-11 10:26:51,DETECTION,Frame 680 - 4 objek
2025-08-11 10:26:52,DETECTION,Frame 688 - 4 objek
2025-08-11 10:26:52,DETECTION,Frame 696 - 3 objek
2025-08-11 10:26:53,DETECTION,Frame 704 - 2 objek
2025-08-11 10:26:53,DETECTION,Frame 712 - 2 objek
2025-08-11 10:26:54,DETECTION,Frame 720 - 2 objek
2025-08-11 10:26:54,DETECTION,Frame 728 - 2 objek
2025-08-11 10:26:55,DETECTION,Frame 736 - 2 objek
2025-08-11 10:26:56,DETECTION,Frame 744 - 2 objek
2025-08-11 10:26:56,DETECTION,Frame 752 - 2 objek
2025-08-11 10:26:57,DETECTION,Frame 760 - 2 objek
2025-08-11 10:26:57,DETECTION,Frame 768 - 2 objek
2025-08-11 10:26:58,DETECTION,Frame 776 - 2 objek
2025-08-11 10:26:58,DETECTION,Frame 784 - 2 objek
2025-08-11 10:26:59,DETECTION,Frame 792 - 2 objek
2025-08-11 10:27:00,DETECTION,Frame 800 - 2 objek
2025-08-11 10:27:00,DETECTION,Frame 808 - 4 objek
2025-08-11 10:27:01,DETECTION,Frame 816 - 1 objek
2025-08-11 10:27:01,DETECTION,Frame 824 - 2 objek
2025-08-11 10:27:02,DETECTION,Frame 832 - 1 objek
2025-08-11 10:27:02,DETECTION,Frame 840 - 0 objek
2025-08-11 10:27:03,DETECTION,Frame 848 - 0 objek
2025-08-11 10:27:03,DETECTION,Frame 856 - 0 objek
2025-08-11 10:27:06,INFO,Upload video dimulai: tmpcojqgnuz
2025-08-11 10:27:07,DETECTION,Frame 8 - 4 objek
2025-08-11 10:27:07,DETECTION,Frame 16 - 4 objek
2025-08-11 10:27:08,DETECTION,Frame 24 - 3 objek
2025-08-11 10:27:08,DETECTION,Frame 32 - 3 objek
2025-08-11 10:27:09,DETECTION,Frame 40 - 3 objek
2025-08-11 10:27:09,DETECTION,Frame 48 - 4 objek
2025-08-11 10:27:10,DETECTION,Frame 56 - 3 objek
2025-08-11 10:27:10,DETECTION,Frame 64 - 3 objek
2025-08-11 10:27:11,DETECTION,Frame 72 - 4 objek
2025-08-11 10:27:11,DETECTION,Frame 80 - 5 objek
2025-08-11 10:27:12,DETECTION,Frame 88 - 4 objek
2025-08-11 10:27:12,DETECTION,Frame 96 - 4 objek
2025-08-11 10:27:13,DETECTION,Frame 104 - 3 objek
2025-08-11 10:27:13,DETECTION,Frame 112 - 4 objek
2025-08-11 10:27:14,DETECTION,Frame 120 - 3 objek
2025-08-11 10:27:14,DETECTION,Frame 128 - 3 objek
2025-08-11 10:27:15,DETECTION,Frame 136 - 4 objek
2025-08-11 10:27:15,DETECTION,Frame 144 - 4 objek
2025-08-11 10:27:15,DETECTION,Frame 152 - 4 objek
2025-08-11 10:27:16,DETECTION,Frame 160 - 4 objek
2025-08-11 10:27:17,DETECTION,Frame 168 - 5 objek
2025-08-11 10:27:17,DETECTION,Frame 176 - 5 objek
2025-08-11 10:27:18,DETECTION,Frame 184 - 6 objek
2025-08-11 10:27:18,DETECTION,Frame 192 - 8 objek
2025-08-11 10:27:18,DETECTION,Frame 200 - 8 objek
2025-08-11 10:27:19,DETECTION,Frame 208 - 7 objek
2025-08-11 10:27:19,DETECTION,Frame 216 - 8 objek
2025-08-11 10:27:20,DETECTION,Frame 224 - 9 objek
2025-08-11 10:27:20,DETECTION,Frame 232 - 5 objek
2025-08-11 10:27:21,DETECTION,Frame 240 - 7 objek
2025-08-11 10:27:22,DETECTION,Frame 248 - 7 objek
2025-08-11 10:27:23,DETECTION,Frame 256 - 4 objek
2025-08-11 10:27:23,DETECTION,Frame 264 - 8 objek
