timestamp,event_type,message
2025-08-11 10:29:01,DETECTION,Frame 115 - 1 objek
2025-08-11 10:29:01,DETECTION,Frame 120 - 1 objek
2025-08-11 10:29:02,DETECTION,Frame 125 - 1 objek
2025-08-11 10:29:02,DETECTION,Frame 130 - 1 objek
2025-08-11 10:29:02,DETECTION,Frame 135 - 1 objek
2025-08-11 10:29:03,DETECTION,Frame 140 - 1 objek
2025-08-11 10:29:03,DETECTION,Frame 145 - 1 objek
2025-08-11 10:29:03,DETECTION,Frame 150 - 1 objek
2025-08-11 10:29:04,DETECTION,Frame 155 - 2 objek
2025-08-11 10:29:04,DETECTION,Frame 160 - 1 objek
2025-08-11 10:29:05,DETECTION,Frame 165 - 1 objek
2025-08-11 10:29:05,DETECTION,Frame 170 - 1 objek
2025-08-11 10:29:05,DETECTION,Frame 175 - 2 objek
2025-08-11 10:29:06,DETECTION,Frame 180 - 1 objek
2025-08-11 10:29:06,DETECTION,Frame 185 - 1 objek
2025-08-11 10:29:06,DETECTION,Frame 190 - 1 objek
2025-08-11 10:29:07,DETECTION,Frame 195 - 1 objek
2025-08-11 10:29:07,DETECTION,Frame 200 - 1 objek
2025-08-11 10:29:08,DETECTION,Frame 205 - 1 objek
2025-08-11 10:29:09,DETECTION,Frame 210 - 1 objek
2025-08-11 10:29:10,DETECTION,Frame 215 - 1 objek
2025-08-11 10:29:10,DETECTION,Frame 220 - 1 objek
2025-08-11 10:29:11,DETECTION,Frame 225 - 1 objek
2025-08-11 10:29:11,DETECTION,Frame 230 - 1 objek
2025-08-11 10:29:12,DETECTION,Frame 235 - 1 objek
2025-08-11 10:29:13,DETECTION,Frame 240 - 1 objek
2025-08-11 10:29:13,DETECTION,Frame 245 - 1 objek
2025-08-11 10:29:13,DETECTION,Frame 250 - 1 objek
2025-08-11 10:29:14,DETECTION,Frame 255 - 1 objek
2025-08-11 10:29:14,DETECTION,Frame 260 - 1 objek
2025-08-11 10:29:15,DETECTION,Frame 265 - 1 objek
2025-08-11 10:29:15,DETECTION,Frame 270 - 2 objek
2025-08-11 10:29:16,DETECTION,Frame 275 - 1 objek
2025-08-11 10:29:16,DETECTION,Frame 280 - 2 objek
2025-08-11 10:29:16,DETECTION,Frame 285 - 2 objek
2025-08-11 10:29:17,DETECTION,Frame 290 - 1 objek
2025-08-11 10:29:17,DETECTION,Frame 295 - 1 objek
2025-08-11 10:29:18,DETECTION,Frame 300 - 1 objek
2025-08-11 10:29:18,DETECTION,Frame 305 - 1 objek
2025-08-11 10:29:19,DETECTION,Frame 310 - 1 objek
2025-08-11 10:29:19,DETECTION,Frame 315 - 1 objek
2025-08-11 10:29:20,DETECTION,Frame 320 - 1 objek
2025-08-11 10:29:20,DETECTION,Frame 325 - 1 objek
2025-08-11 10:29:21,DETECTION,Frame 330 - 1 objek
2025-08-11 10:29:21,DETECTION,Frame 335 - 1 objek
2025-08-11 10:29:22,DETECTION,Frame 340 - 1 objek
2025-08-11 10:29:23,DETECTION,Frame 345 - 1 objek
2025-08-11 10:29:23,DETECTION,Frame 350 - 1 objek
2025-08-11 10:29:24,DETECTION,Frame 355 - 1 objek
2025-08-11 10:29:25,DETECTION,Frame 360 - 1 objek
2025-08-11 10:29:25,DETECTION,Frame 365 - 1 objek
2025-08-11 10:29:25,DETECTION,Frame 370 - 2 objek
2025-08-11 10:29:26,DETECTION,Frame 375 - 2 objek
2025-08-11 10:29:26,DETECTION,Frame 380 - 2 objek
2025-08-11 10:29:27,DETECTION,Frame 385 - 2 objek
2025-08-11 10:29:27,DETECTION,Frame 390 - 2 objek
2025-08-11 10:29:28,DETECTION,Frame 395 - 2 objek
2025-08-11 10:29:29,DETECTION,Frame 400 - 1 objek
2025-08-11 10:29:29,DETECTION,Frame 405 - 2 objek
2025-08-11 10:29:30,DETECTION,Frame 410 - 1 objek
2025-08-11 10:29:30,DETECTION,Frame 415 - 1 objek
2025-08-11 10:29:31,DETECTION,Frame 420 - 1 objek
2025-08-11 10:29:31,DETECTION,Frame 425 - 1 objek
2025-08-11 10:29:33,DETECTION,Frame 430 - 1 objek
